Index	Items	Price	PriceWatts	PriceAlternate	Pouch	EffectField	ItemSprite	GroupType	CanUseOnPokemon	GroupIndex	Boost0	Boost1	Boost2	Boost3	ItemID	Data
1226	招式记录９６	10000	5000	0	TMs	2	1148	TM	False	196	0	0	0	0	1226	16|39|0|0|136|19|0|0|0|0|0|0|0|0|0|0|159|5|90|2|0|0|7|0|196|0|124|4|4|196|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1227	招式记录９７	10000	5000	0	TMs	2	1141	TM	False	197	0	0	0	0	1227	16|39|0|0|136|19|0|0|0|0|0|0|0|0|0|0|159|5|85|2|0|0|7|0|197|0|117|4|4|197|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1228	招式记录９８	6000	3000	0	TMs	2	1133	TM	False	198	0	0	0	0	1228	112|23|0|0|184|11|0|0|0|0|0|0|0|0|0|0|159|5|85|2|0|0|7|0|198|0|109|4|4|198|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1229	招式记录９９	6000	3000	0	TMs	2	1137	TM	False	199	0	0	0	0	1229	112|23|0|0|184|11|0|0|0|0|0|0|0|0|0|0|159|5|80|2|0|0|7|0|199|0|113|4|4|199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1230	招式学习器００	10000	0	0	TMs	2	332	TM	False	0	0	0	0	0	1230	16|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63|5|0|2|0|0|7|0|0|0|76|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1231	怕寂寞薄荷	20	0	50	Items	1	1231	None	False	0	0	0	0	0	1231	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|26|0|207|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1232	固执薄荷	20	0	50	Items	1	1231	None	False	0	0	0	0	0	1232	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|27|0|207|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1233	顽皮薄荷	20	0	50	Items	1	1231	None	False	0	0	0	0	0	1233	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|28|0|207|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1234	勇敢薄荷	20	0	50	Items	1	1231	None	False	0	0	0	0	0	1234	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|29|0|207|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1235	大胆薄荷	20	0	50	Items	1	1235	None	False	0	0	0	0	0	1235	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|30|0|211|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1236	淘气薄荷	20	0	50	Items	1	1235	None	False	0	0	0	0	0	1236	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|31|0|211|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1237	乐天薄荷	20	0	50	Items	1	1235	None	False	0	0	0	0	0	1237	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|32|0|211|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1238	悠闲薄荷	20	0	50	Items	1	1235	None	False	0	0	0	0	0	1238	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|33|0|211|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1239	内敛薄荷	20	0	50	Items	1	1239	None	False	0	0	0	0	0	1239	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|34|0|215|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1240	慢吞吞薄荷	20	0	50	Items	1	1239	None	False	0	0	0	0	0	1240	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|35|0|215|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1241	马虎薄荷	20	0	50	Items	1	1239	None	False	0	0	0	0	0	1241	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|36|0|215|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1242	冷静薄荷	20	0	50	Items	1	1239	None	False	0	0	0	0	0	1242	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|37|0|215|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1243	温和薄荷	20	0	50	Items	1	1243	None	False	0	0	0	0	0	1243	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|38|0|219|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1244	温顺薄荷	20	0	50	Items	1	1243	None	False	0	0	0	0	0	1244	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|39|0|219|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1245	慎重薄荷	20	0	50	Items	1	1243	None	False	0	0	0	0	0	1245	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|40|0|219|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1246	自大薄荷	20	0	50	Items	1	1243	None	False	0	0	0	0	0	1246	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|41|0|219|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1247	胆小薄荷	20	0	50	Items	1	1247	None	False	0	0	0	0	0	1247	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|42|0|223|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1248	急躁薄荷	20	0	50	Items	1	1247	None	False	0	0	0	0	0	1248	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|43|0|223|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1249	爽朗薄荷	20	0	50	Items	1	1247	None	False	0	0	0	0	0	1249	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|44|0|223|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1250	天真薄荷	20	0	50	Items	1	1247	None	False	0	0	0	0	0	1250	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|45|0|223|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1251	认真薄荷	20	0	50	Items	1	1251	None	False	0	0	0	0	0	1251	20|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|159|4|10|1|0|0|1|0|46|0|227|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1252	许愿星块	20	3000	3	Items	0	1252	None	False	0	0	0	0	0	1252	20|0|0|0|184|11|0|0|3|0|0|0|0|0|0|0|159|4|50|0|0|0|3|0|250|0|228|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1253	破裂的茶壶	1600	0	0	Items	6	1253	None	True	0	8	0	0	0	1253	64|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|80|6|0|1|2|0|60|0|229|4|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1254	缺损的茶壶	38000	0	0	Items	6	1254	None	True	0	8	0	0	0	1254	112|148|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|80|6|0|1|2|0|61|0|230|4|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1255	厉害耳塞	0	0	0	Key	0	1255	None	False	0	0	0	0	0	1255	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63|8|0|0|0|0|9|0|150|0|231|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1256	袋装果实	2200	0	0	Ingredients	0	1256	None	False	0	0	0	0	0	1256	152|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|7|10|0|0|0|3|0|16|0|232|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1257	哞哞乳酪	2200	0	0	Ingredients	0	1257	None	False	0	0	0	0	0	1257	152|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|7|20|0|0|0|3|0|17|0|233|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1258	香料组合	400	0	0	Ingredients	0	1258	None	False	0	0	0	0	0	1258	144|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|7|50|0|0|0|3|0|18|0|234|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1259	鲜鲜奶油	950	0	0	Ingredients	0	1259	None	False	0	0	0	0	0	1259	182|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|7|10|0|0|0|3|0|19|0|235|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1260	即食咖喱	950	0	0	Ingredients	0	1260	None	False	0	0	0	0	0	1260	182|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|7|10|0|0|0|3|0|20|0|236|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1261	椰奶	950	0	0	Ingredients	0	1261	None	False	0	0	0	0	0	1261	182|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|7|10|0|0|0|3|0|21|0|237|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1262	即食面	150	0	0	Ingredients	0	1262	None	False	0	0	0	0	0	1262	150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|7|10|0|0|0|3|0|22|0|238|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1263	即食肉排	150	0	0	Ingredients	0	1263	None	False	0	0	0	0	0	1263	150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|7|10|0|0|0|3|0|23|0|239|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1264	超极粉	15000	0	0	Ingredients	0	1264	None	False	0	0	0	0	0	1264	152|58|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|7|50|0|0|0|3|0|24|0|240|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1265	许愿星碎片	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	1265	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1266	洛托姆自行车	0	0	0	Key	3	1266	None	False	0	0	0	0	0	1266	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63|8|0|3|0|0|9|0|53|0|242|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1267	防晃护符	0	0	0	Key	0	1267	None	False	0	0	0	0	0	1267	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63|8|0|0|0|0|9|0|202|0|243|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1268	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	1268	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1269	陈旧的信	0	0	0	Key	0	1269	None	False	0	0	0	0	0	1269	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63|8|0|0|0|0|9|0|151|0|245|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1270	乐队的签名	0	0	0	Key	0	1270	None	False	0	0	0	0	0	1270	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63|8|0|0|0|0|9|0|152|0|246|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1271	索妮亚的书	0	0	0	Key	0	1271	None	False	0	0	0	0	0	1271	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63|8|0|0|0|0|9|0|153|0|247|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1272	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	1272	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1273	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	1273	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1274	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	1274	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1275	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	1275	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1276	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	1276	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1277	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	1277	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1278	洛托姆型录	0	0	0	Key	15	1278	None	False	0	0	0	0	0	1278	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63|8|0|15|0|0|9|0|2|0|254|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1279	★And458	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1279	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1280	★And15	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1280	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1281	★And337	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1281	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1282	★And603	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1282	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1283	★And390	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1283	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284	★Sgr6879	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1284	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1285	★Sgr6859	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1285	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1286	★Sgr6913	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1286	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1287	★Sgr7348	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1287	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1288	★Sgr7121	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1288	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1289	★Sgr6746	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1289	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1290	★Sgr7194	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1290	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1291	★Sgr7337	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1291	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1292	★Sgr7343	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1292	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1293	★Sgr6812	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1293	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1294	★Sgr7116	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1294	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1295	★Sgr7264	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1295	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1296	★Sgr7597	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1296	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1297	★Del7882	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1297	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1298	★Del7906	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1298	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1299	★Del7852	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1299	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1300	★Psc596	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1300	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1301	★Psc361	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1301	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1302	★Psc510	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1302	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1303	★Psc437	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1303	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1304	★Psc8773	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1304	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1305	★Lep1865	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1305	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1306	★Lep1829	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1306	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1307	★Boo5340	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1307	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1308	★Boo5506	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1308	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1309	★Boo5435	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1309	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1310	★Boo5602	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1310	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1311	★Boo5733	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1311	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1312	★Boo5235	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1312	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1313	★Boo5351	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1313	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1314	★Hya3748	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1314	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1315	★Hya3903	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1315	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1316	★Hya3418	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1316	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1317	★Hya3482	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1317	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1318	★Hya3845	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1318	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1319	★Eri1084	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1319	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1320	★Eri472	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1320	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1321	★Eri1666	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1321	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1322	★Eri897	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1322	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1323	★Eri1231	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1323	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1324	★Eri874	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1324	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1325	★Eri1298	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1325	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1326	★Eri1325	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1326	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
